User_ID,Posts_Per_Hour,Last_Videos_Per_Day,Followers_Gain_Overnight,Avg_Followers_Per_Day,Total_Followers,Total_Following,Avg_Post_Length,Avg_Views_Per_Day,Avg_Likes_Per_Day,Avg_Comments_Per_Day,Engagement_Rate,Has_Profile_Picture,Is_Verified,Is_Private,Is_Fake
user_1774,116,31,14209,167,374831,42743,300,874647,24532,1305,0.185,0,0,0,Fake
user_1775,26,48,12417,407,152399,30619,386,988588,40191,137,0.204,1,0,0,Fake
user_1776,190,26,849,698,471047,22186,483,300604,17866,1703,0.299,0,1,0,Fake
user_1777,511,49,19779,529,121055,48481,331,934533,44835,3543,0.133,0,0,1,Fake
user_1778,530,24,8110,854,198937,9544,228,103685,18799,3126,0.216,1,0,1,Fake
user_1779,396,15,2540,108,314801,12898,45,238998,42602,4284,0.132,0,0,1,Fake
user_1780,575,42,8851,476,460183,5026,189,826000,15691,3575,0.29,1,0,1,Fake
user_1781,120,28,4083,825,246264,7300,55,800281,18694,2400,0.221,1,1,0,Fake
user_1782,268,46,17415,84,12727,9171,74,314417,32927,1038,0.24,0,1,1,Fake
user_1783,266,40,3604,354,359919,12684,25,878472,46718,3625,0.128,1,0,0,Fake
user_1784,456,10,22412,702,490348,10103,345,286740,21907,3936,0.007,1,0,1,Fake
user_1785,219,13,17968,750,295336,46722,473,700077,9066,4465,0.082,0,1,1,Fake
user_1786,292,36,13329,103,127964,29324,145,502805,38498,3188,0.113,1,0,0,Fake
user_1787,502,46,2161,671,338415,18708,494,405383,23209,1115,0.249,0,1,0,Fake
user_1788,204,22,10792,883,365733,35210,282,733007,12468,3501,0.236,1,0,0,Fake
user_1789,125,3,20977,414,33918,40290,376,932560,29237,4436,0.074,0,0,0,Fake
user_1790,138,41,2915,822,237107,48265,201,61418,49145,2768,0.134,1,1,0,Fake
user_1791,75,16,11888,826,373853,47904,15,739490,30126,1524,0.298,0,0,0,Fake
user_1792,462,48,29794,12,419483,32194,264,619497,16629,3860,0.235,1,0,1,Fake
user_1793,176,7,10928,164,11471,44706,386,267539,1802,1179,0.22,0,0,1,Fake
user_1794,455,3,25495,326,203879,40684,229,856999,49364,4335,0.024,0,1,0,Fake
user_1795,89,10,8953,131,299712,48066,232,589774,15730,3790,0.26,1,0,1,Real
user_1796,327,29,4794,588,180975,5561,394,213275,31208,3102,0.146,1,0,0,Fake
user_1797,355,25,28470,519,188492,29540,176,727706,25512,238,0.093,1,0,1,Fake
user_1798,66,30,26152,393,199738,28730,124,510502,30522,1992,0.285,1,0,0,Fake
user_1799,563,19,7397,702,10744,26092,499,850249,27518,1225,0.059,0,0,1,Fake
user_1800,555,30,8966,465,257403,13518,427,471595,36541,51,0.168,1,1,0,Fake
user_1801,297,47,323,11,228742,15918,405,301781,31150,4143,0.025,1,0,1,Fake
user_1802,307,48,3209,497,379678,43548,466,27085,18441,3957,0.218,0,1,0,Fake
user_1803,161,34,12358,669,233479,19232,384,771693,1639,3676,0.248,1,0,1,Fake
user_1804,178,14,7281,982,476676,42274,477,134701,17376,4596,0.271,0,0,1,Fake
user_1805,370,24,12407,686,222370,42042,396,620223,9849,1855,0.072,1,1,0,Fake
user_1806,520,43,3440,411,46903,44467,142,849729,1476,2200,0.273,1,1,0,Fake
user_1807,229,45,25648,432,229303,48644,169,753890,31458,3585,0.138,1,1,0,Fake
user_1808,124,24,4046,789,133654,10902,205,901176,27607,655,0.056,0,0,1,Fake
user_1809,205,30,5758,55,182572,32065,381,131465,30621,59,0.024,0,0,0,Fake
user_1810,142,16,17251,310,119829,11122,33,562051,23245,3331,0.107,0,1,1,Fake
user_1811,242,9,23865,435,141097,2012,458,424744,5276,1490,0.143,1,0,0,Fake
user_1812,505,33,28688,264,192201,12558,166,302635,20193,4398,0.147,0,0,1,Fake
user_1813,26,27,10045,759,477940,36378,345,696713,39110,1864,0.09,0,1,1,Fake
user_1814,369,0,19294,649,136241,35317,100,667861,29173,1817,0.002,0,0,0,Fake
user_1815,567,18,26913,118,250887,24871,467,253088,22985,2178,0.098,0,0,1,Fake
user_1816,586,28,26437,618,82888,44897,83,211059,13088,2842,0.292,0,0,0,Fake
user_1817,377,24,16043,826,88364,11122,235,808085,19532,3016,0.25,1,0,0,Fake
user_1818,478,43,3130,821,114890,4769,224,979619,5784,3934,0.131,0,0,0,Fake
user_1819,564,20,17332,930,447556,31112,122,30064,4982,1988,0.037,0,0,1,Fake
user_1820,132,33,11432,461,306967,23175,446,851346,20780,2802,0.045,0,0,1,Fake
user_1821,88,43,22952,514,338170,46806,334,158924,49439,3483,0.228,0,0,1,Fake
user_1822,67,2,18748,381,271145,826,163,445385,30879,1421,0.217,0,0,0,Fake
user_1823,316,6,28357,799,314103,42929,206,894164,13611,1580,0.092,0,0,0,Fake
user_1824,407,34,9240,484,278363,35579,432,665232,42712,1057,0.082,0,0,0,Fake
user_1825,490,40,18072,729,424747,3983,22,364779,13628,3710,0.147,0,1,1,Fake
user_1826,538,22,8881,343,102609,4408,64,978136,3892,4093,0.108,1,0,0,Fake
user_1827,420,27,19905,864,443496,39763,328,785489,40762,299,0.07,1,0,1,Fake
user_1828,419,39,3246,547,19028,25364,55,31006,38558,458,0.019,0,1,0,Fake
user_1829,588,41,29378,995,199986,16183,180,603075,3813,2086,0.033,1,0,1,Fake
user_1830,75,17,1571,373,191140,2733,131,761275,2118,2708,0.22,0,1,1,Real
user_1831,128,21,5595,114,25154,16707,13,677180,42162,1744,0.151,0,0,0,Fake
user_1832,324,17,10420,804,398831,21558,197,613566,47030,2782,0.141,1,1,0,Fake
user_1833,75,17,24637,183,119841,46842,265,403146,3048,4347,0.125,1,0,1,Fake
user_1834,460,6,12765,434,47171,41637,378,741427,37419,2920,0.213,1,0,1,Fake
user_1835,477,16,5920,544,370726,12737,390,858962,18203,4784,0.206,1,1,0,Fake
user_1836,529,41,11310,777,480169,2175,418,196256,48396,3848,0.052,0,0,0,Fake
user_1837,352,37,26413,392,83232,25337,330,122237,2195,1788,0.19,0,0,0,Fake
user_1838,131,25,24290,891,48432,39903,114,584927,26806,498,0.041,0,1,1,Fake
user_1839,564,29,22210,690,322673,15043,384,933957,24418,1030,0.214,0,1,1,Fake
user_1840,186,49,25845,81,364544,21299,168,197769,26111,3787,0.173,0,0,1,Fake
user_1841,132,43,17422,153,289839,47132,261,435805,23400,1807,0.176,0,1,1,Fake
user_1842,443,47,18077,7,26248,35738,442,395430,47577,1036,0.24,0,1,1,Fake
user_1843,514,15,19484,345,131277,32967,86,474396,33176,1394,0.269,0,0,1,Fake
user_1844,56,46,28902,970,41552,9491,142,482009,9831,4511,0.245,0,1,1,Fake
user_1845,127,43,27840,956,275384,17482,130,129094,15870,2821,0.048,1,1,0,Fake
user_1846,530,37,13194,724,488641,40902,189,628918,48815,3671,0.094,0,1,1,Fake
user_1847,156,49,15625,604,133769,15036,295,782504,19038,185,0.236,1,1,0,Fake
user_1848,311,12,19408,264,237555,21693,225,395893,47340,2557,0.004,1,1,0,Fake
user_1849,168,33,4180,202,78134,15041,52,435670,17261,1337,0.21,0,1,0,Fake
user_1850,165,21,8488,527,153696,20026,261,433966,22505,2085,0.037,1,0,1,Fake
user_1851,330,43,311,832,74257,774,219,456662,16001,342,0.258,0,1,1,Fake
user_1852,230,44,22500,629,450101,2343,283,998817,34428,1248,0.042,0,1,1,Fake
user_1853,354,11,16828,745,228533,45875,96,81746,21858,2712,0.209,0,1,1,Fake
user_1854,531,20,23370,893,146021,41574,93,1568,42906,2803,0.087,1,0,0,Fake
user_1855,290,35,5095,465,456659,48516,491,146328,43071,2766,0.082,0,1,0,Fake
user_1856,80,0,21547,445,480228,6805,172,328673,27699,2378,0.153,1,0,0,Fake
user_1857,256,43,4140,49,97528,33731,397,782872,23950,3363,0.277,1,1,1,Fake
user_1858,201,0,4675,475,120108,4530,61,413302,16121,4269,0.105,0,0,0,Real
user_1859,564,4,12412,288,214677,46868,393,959730,22410,4944,0.136,1,0,1,Fake
user_1860,281,0,18597,40,163367,25974,357,252193,11815,1826,0.239,0,0,1,Fake
user_1861,128,26,24098,124,87361,28871,74,291383,13125,4741,0.021,0,1,0,Fake
user_1862,310,6,8761,888,272896,31075,432,182343,44356,3685,0.249,0,0,1,Fake
user_1863,546,33,1732,501,35011,33105,244,850717,8528,3753,0.2,0,0,0,Fake
user_1864,95,6,23770,471,121538,18782,352,996283,26975,316,0.033,1,1,1,Fake
user_1865,514,43,20945,375,457079,33697,497,966492,28169,2401,0.285,0,0,0,Fake
user_1866,172,28,12129,51,48376,4388,103,33629,2090,854,0.195,0,0,1,Fake
user_1867,594,22,23183,910,325553,27851,211,140957,41372,851,0.114,1,1,0,Fake
user_1868,157,14,25478,613,27339,22632,241,831975,44796,3404,0.002,0,0,0,Fake
user_1869,175,46,8162,702,300212,11288,11,890272,43981,3904,0.095,0,0,0,Fake
user_1870,345,18,22223,378,343210,18274,270,879007,49983,4570,0.164,0,1,0,Fake
user_1871,577,16,19945,258,410570,16652,210,134223,883,4402,0.251,1,0,0,Fake
user_1872,42,12,13705,435,411179,16671,443,140131,2412,566,0.173,0,0,1,Fake
user_1873,29,2,23159,345,457088,43910,224,713083,17054,2946,0.268,1,1,1,Fake
user_1874,83,1,15000,691,454456,23557,370,732900,30566,4782,0.121,0,1,1,Fake
user_1875,46,39,5999,303,493621,17147,424,230875,1894,3451,0.246,0,1,0,Fake
user_1876,590,5,14383,785,388547,17163,208,281715,37396,2338,0.093,0,0,1,Fake
user_1877,271,3,11599,838,92245,28016,488,643530,48291,3274,0.132,1,1,1,Fake
user_1878,215,38,26164,24,151122,3505,189,616964,5156,3770,0.12,1,0,0,Fake
user_1879,585,42,15357,555,287277,34847,487,570653,4596,1907,0.276,1,1,1,Fake
user_1880,426,13,16457,273,246545,13779,367,41542,3927,4322,0.246,0,0,0,Fake
user_1881,31,38,9398,183,493887,35067,410,75885,48209,3202,0.284,0,1,1,Fake
user_1882,509,40,9038,300,221912,23699,214,943345,16090,2812,0.226,0,0,1,Fake
user_1883,558,7,14017,365,469196,45117,497,218897,20163,3113,0.12,1,0,0,Fake
user_1884,296,45,17058,427,88041,4322,88,760425,38332,4986,0.112,1,1,0,Fake
user_1885,309,7,23542,17,123860,31136,448,458980,49379,83,0.142,1,1,0,Fake
user_1886,494,5,28881,457,9008,39502,76,443942,43625,2433,0.13,0,1,1,Fake
user_1887,250,38,26673,332,423482,40602,151,580624,23702,2281,0.12,0,1,0,Fake
user_1888,415,8,7496,304,102438,14250,49,231428,27617,4218,0.076,0,1,1,Fake
user_1889,304,24,10000,651,315953,29513,499,934389,5098,2167,0.292,0,0,0,Fake
user_1890,464,42,20828,36,373570,46175,484,441425,5155,3532,0.014,0,0,1,Fake
user_1891,74,48,28112,610,40395,36206,328,511938,39322,4091,0.106,1,1,1,Fake
user_1892,61,41,2848,114,35327,7022,460,375477,45182,1869,0.003,0,0,0,Fake
user_1893,161,36,10015,365,405188,1020,236,647177,39180,1697,0.201,1,0,1,Fake
user_1894,450,11,13320,749,53220,42060,462,776333,32890,1535,0.278,1,0,1,Fake
user_1895,425,7,25250,37,141056,44973,219,16929,37204,1460,0.255,1,1,1,Fake
user_1896,495,44,10247,544,428495,42658,446,98343,38769,577,0.042,0,1,0,Fake
user_1897,475,11,27697,756,410592,49522,289,497395,48208,1335,0.131,1,0,1,Fake
user_1898,208,16,2953,405,93706,47580,236,906225,26155,2321,0.099,1,0,1,Fake
user_1899,348,18,20797,254,279945,43877,271,474312,20601,4459,0.096,1,0,0,Fake
user_1900,147,29,2604,179,65083,21004,448,644106,5265,4933,0.056,1,0,1,Fake
user_1901,320,42,2513,86,408451,15789,442,75672,5686,2705,0.147,0,0,1,Fake
user_1902,326,4,23919,547,242502,42182,148,343301,35888,2885,0.019,1,0,0,Fake
user_1903,353,40,7865,96,290161,39043,414,156992,6671,4379,0.172,1,0,0,Fake
user_1904,408,29,3068,129,398909,8082,329,666542,44751,3811,0.161,0,0,1,Fake
user_1905,133,17,5410,744,193425,9639,160,319217,20858,3585,0.149,0,0,0,Real
user_1906,379,49,18851,148,379169,35168,252,289488,32924,237,0.04,1,1,1,Fake
user_1907,527,27,1881,648,93807,29916,249,853805,14092,86,0.167,0,0,0,Fake
user_1908,575,44,2771,505,80068,32921,434,423210,49078,3467,0.146,1,0,1,Fake
user_1909,108,42,24360,441,279790,33586,51,126141,29348,1324,0.043,1,0,0,Fake
user_1910,326,49,9366,914,488715,43323,349,287674,18132,1959,0.108,0,1,0,Fake
user_1911,247,49,18158,281,97940,16741,91,308035,26331,2144,0.222,0,0,1,Fake
user_1912,477,20,16149,353,128789,35315,306,28208,27943,2562,0.043,1,1,1,Fake
user_1913,125,16,26487,995,412566,48191,40,646742,5013,4773,0.001,0,0,0,Fake
user_1914,273,10,28650,469,4585,25296,337,172180,20444,4856,0.023,0,1,1,Fake
user_1915,460,49,350,705,170644,40769,116,221552,47852,2285,0.21,0,0,1,Fake
user_1916,253,4,13893,632,448479,37217,195,257229,20081,1307,0.109,0,1,0,Fake
user_1917,144,17,22185,249,90069,37963,17,814601,30827,3454,0.012,0,0,1,Fake
user_1918,99,49,16668,940,401787,27891,28,900041,29404,2249,0.267,1,0,0,Fake
user_1919,51,3,23946,845,142783,38425,221,367485,27856,260,0.051,0,1,1,Fake
user_1920,297,24,4470,925,269088,34582,487,65711,6095,3999,0.248,0,1,0,Fake
user_1921,393,24,15717,854,426406,33717,65,480165,33470,3379,0.14,1,0,1,Fake
user_1922,428,21,16312,954,10862,10158,422,318814,42128,196,0.204,1,0,1,Fake
user_1923,254,3,16875,750,262622,45259,271,892827,42461,4547,0.194,1,1,0,Fake
user_1924,163,16,22450,840,264508,39246,165,414662,26762,4871,0.13,0,1,1,Fake
user_1925,335,16,22176,536,469152,3992,266,952070,33496,2646,0.206,1,0,1,Fake
user_1926,591,11,29100,582,29805,20058,299,378007,31906,1690,0.01,1,0,1,Fake
user_1927,320,28,17445,469,206467,20611,257,455376,43838,484,0.114,1,0,1,Fake
user_1928,194,4,22868,41,70752,31538,164,924510,3,697,0.144,0,1,0,Fake
user_1929,163,31,4085,78,87556,37930,84,322090,18393,1054,0.092,1,1,1,Fake
user_1930,510,12,13286,334,25346,46076,74,146918,47221,386,0.258,0,1,1,Fake
user_1931,527,39,455,381,245926,8706,130,910744,30248,1846,0.13,1,1,0,Fake
user_1932,478,25,20194,39,81741,31414,170,848302,48042,2006,0.175,1,0,1,Fake
user_1933,510,11,6231,150,443829,6858,452,395202,38243,4717,0.074,1,0,1,Fake
user_1934,315,41,29847,623,69358,17972,149,853075,26975,4191,0.24,0,0,1,Fake
user_1935,509,31,27243,1000,126838,29452,425,55099,26207,237,0.026,1,1,0,Fake
user_1936,23,6,24442,741,451772,44631,117,115389,43988,961,0.074,0,0,0,Fake
user_1937,92,9,238,653,319275,9013,167,576282,42657,1976,0.058,0,1,1,Real
user_1938,402,34,23401,831,437402,16632,37,402370,25126,4133,0.163,0,1,1,Fake
user_1939,517,49,13925,903,192513,24696,167,258298,35884,4086,0.057,1,0,1,Fake
user_1940,468,27,23022,103,300870,15240,381,513399,9650,746,0.17,0,0,1,Fake
user_1941,246,13,17508,391,410600,2387,224,788118,46410,3079,0.269,1,0,0,Fake
user_1942,220,39,24565,524,146421,5868,459,134470,40246,1177,0.073,1,1,0,Fake
user_1943,597,41,11306,742,242433,47769,388,398049,1036,4458,0.006,1,1,0,Fake
user_1944,361,6,8002,80,128864,39204,395,228783,48521,1833,0.024,1,0,0,Fake
user_1945,49,28,24214,345,238521,35418,203,69713,24436,2029,0.277,0,1,1,Fake
user_1946,51,45,21665,949,91826,49001,290,595183,46662,2915,0.24,1,0,1,Fake
user_1947,288,16,26979,652,372354,24991,88,612951,8727,3475,0.152,0,1,1,Fake
user_1948,506,6,28846,767,57606,46561,495,820295,24173,4503,0.201,0,0,0,Fake
user_1949,481,2,17305,309,374042,16556,66,786891,26484,436,0.12,0,0,1,Fake
user_1950,292,4,22415,432,130136,11470,87,374031,22484,2625,0.075,0,1,0,Fake
user_1951,549,4,19962,410,84980,17550,54,770770,39347,4490,0.16,0,1,0,Fake
user_1952,8,36,1387,22,335615,8663,182,948537,38415,620,0.103,1,0,0,Fake
user_1953,110,46,19902,188,317724,13351,414,674072,24571,312,0.149,0,0,0,Fake
user_1954,441,16,14701,973,395582,36486,336,399918,1099,4430,0.111,0,1,0,Fake
user_1955,137,49,5522,764,22163,42513,231,937036,34521,138,0.209,1,0,1,Fake
user_1956,270,28,22102,263,35166,14836,441,642085,42067,958,0.107,1,0,0,Fake
user_1957,374,1,28899,738,197879,38823,139,664488,40555,2998,0.171,0,1,0,Fake
user_1958,412,31,25025,668,71252,29460,319,351121,4443,1789,0.031,0,1,1,Fake
user_1959,374,9,17154,760,300,10664,387,373308,18102,1693,0.022,0,1,1,Fake
user_1960,46,41,29615,904,150576,34174,394,610950,47076,3744,0.058,1,1,0,Fake
user_1961,410,40,7375,81,241577,15431,192,794750,10752,2295,0.183,0,1,1,Fake
user_1962,52,0,5728,856,277292,15615,93,165623,45965,1619,0.281,0,0,1,Fake
user_1963,583,2,2461,934,418821,37225,192,670416,15248,2671,0.104,0,0,1,Fake
user_1964,575,42,12027,443,256878,6763,141,191582,45328,3307,0.212,1,1,1,Fake
user_1965,199,24,27505,988,355218,9892,304,509573,15175,3755,0.157,0,1,0,Fake
user_1966,371,17,4368,119,395448,7387,412,718598,236,173,0.095,0,0,0,Fake
user_1967,566,9,16832,812,207102,42340,98,459980,47840,1059,0.281,1,0,1,Fake
user_1968,295,44,11576,196,288523,43223,18,393875,11827,3685,0.287,1,0,0,Fake
user_1969,75,21,1668,584,283885,36025,214,892136,37634,4022,0.264,0,0,1,Fake
user_1970,395,25,13851,267,380756,32765,347,923584,46161,1357,0.06,1,0,1,Fake
user_1971,516,36,16236,310,211759,1971,363,275469,12185,4190,0.151,0,0,0,Fake
user_1972,461,0,12422,630,465983,25683,151,851331,32530,3774,0.214,0,1,1,Fake
user_1973,563,32,5586,526,275277,10296,420,97183,27709,580,0.027,1,0,0,Fake
user_1974,286,45,12231,552,244643,37131,154,313136,18728,2611,0.072,0,1,0,Fake
user_1975,121,49,3710,874,339399,13768,339,637383,1136,3120,0.105,0,0,1,Fake
user_1976,131,31,11074,812,494553,11298,429,47166,20679,2996,0.119,1,1,0,Fake
user_1977,99,30,29951,249,272449,33887,55,27604,18234,4981,0.127,0,1,0,Fake
user_1978,403,27,22251,710,185564,33730,402,226840,31534,3534,0.185,0,1,0,Fake
user_1979,382,25,8184,818,412292,3235,73,972338,44591,3015,0.292,0,1,1,Fake
user_1980,347,46,27254,50,317465,46641,61,900008,15857,3790,0.074,0,1,1,Fake
user_1981,571,49,17665,383,302761,37884,353,831324,40838,4762,0.296,1,1,0,Fake
user_1982,374,50,27878,587,376625,36506,373,963899,35063,2423,0.242,1,1,0,Fake
user_1983,147,4,25113,484,439158,13899,323,853911,27677,2895,0.163,0,1,0,Fake
user_1984,203,34,28108,220,392871,10995,262,574172,11451,4052,0.242,0,0,1,Fake
user_1985,521,14,3862,778,212440,9548,406,339084,10195,2790,0.107,1,0,0,Fake
user_1986,411,0,9504,957,394071,7938,110,2600,4396,4655,0.266,0,1,1,Fake
user_1987,512,24,9803,447,131821,2934,289,187590,16605,2811,0.161,0,0,1,Fake
user_1988,41,44,15831,281,274449,7665,291,779040,3591,4669,0.199,1,1,1,Fake
user_1989,46,49,9618,764,491189,976,51,840519,23236,3038,0.02,0,1,0,Fake
user_1990,39,30,8675,705,213740,12131,281,350772,4406,3013,0.196,1,1,0,Fake
user_1991,140,7,6981,796,87501,15074,85,359949,14174,208,0.277,1,0,0,Real
user_1992,341,36,73,190,263796,11516,247,66632,5782,2806,0.098,1,1,1,Fake
user_1993,485,34,24183,283,449800,138,137,764000,34860,2655,0.205,0,0,1,Fake
user_1994,531,22,20682,513,262000,1066,11,757078,25463,1966,0.271,1,0,1,Fake
user_1995,467,21,18639,687,66186,4130,448,218403,24647,3168,0.208,1,1,1,Fake
user_1996,152,43,12898,46,421967,45328,352,872146,2112,1097,0.18,1,0,1,Fake
user_1997,527,19,7125,619,19092,34211,229,982296,20206,4613,0.225,1,0,1,Fake
user_1998,143,25,9988,408,108471,25292,129,819771,31755,679,0.298,0,1,0,Fake
user_1999,335,3,21068,931,38491,30232,167,284254,20154,3629,0.232,0,0,0,Fake
user_2000,326,40,16892,185,314467,28440,125,817351,29561,939,0.275,1,1,0,Fake
user_2001,166,41,27057,694,192676,24864,182,302564,15966,2460,0.13,1,1,0,Fake
user_2002,402,5,29275,291,441422,7511,356,970309,13973,4210,0.079,0,0,0,Fake
user_2003,306,23,1160,279,156469,2969,310,716540,36160,2986,0.127,1,0,1,Fake
user_2004,344,34,15173,5,60574,1953,413,268244,38717,2344,0.181,1,0,1,Fake
user_2005,519,21,29245,416,316877,33287,157,917509,5917,608,0.19,0,1,1,Fake
user_2006,521,5,20242,212,474042,41378,266,576010,16602,4580,0.126,0,1,0,Fake
user_2007,545,29,27798,19,216223,39116,457,418728,29739,1837,0.285,1,1,0,Fake
user_2008,501,48,15999,800,200578,44005,452,504481,48053,2826,0.178,0,0,1,Fake
user_2009,576,49,1884,424,197103,36576,267,147515,48539,1314,0.118,1,1,0,Fake
user_2010,306,18,11657,672,157033,44350,422,189339,32790,2563,0.266,1,0,1,Fake
user_2011,486,41,193,132,195886,31512,101,559357,22254,1073,0.281,0,0,1,Fake
user_2012,17,12,20169,281,12517,46849,380,954838,10987,3006,0.085,0,1,0,Fake
user_2013,377,11,15084,273,164912,25312,43,561977,17114,1174,0.129,0,1,0,Fake
user_2014,339,35,10765,473,255444,7975,280,239802,29832,505,0.258,1,1,0,Fake
user_2015,112,2,9776,613,104177,734,274,600480,19610,3712,0.251,0,1,0,Real
user_2016,426,24,11596,809,393379,35896,151,832,19821,4338,0.146,0,0,0,Fake
user_2017,597,42,3511,999,8410,5479,310,315296,8401,4101,0.177,1,1,1,Fake
user_2018,315,12,168,650,113020,19364,420,491595,174,1343,0.057,1,0,1,Fake
user_2019,27,19,11459,325,228347,12409,224,791704,12319,608,0.144,0,1,1,Fake
user_2020,485,44,29169,99,406360,24423,284,252916,21450,3230,0.218,0,1,0,Fake
user_2021,271,24,23672,226,334733,25147,21,244764,39695,2566,0.182,1,1,1,Fake
user_2022,592,6,6100,230,393398,6090,217,69315,17200,788,0.296,1,1,0,Fake
user_2023,591,40,13174,18,77159,18924,217,264965,18482,549,0.027,0,0,1,Fake
user_2024,233,44,11617,726,235898,4044,142,970091,6757,4999,0.263,0,0,1,Fake
user_2025,52,22,290,332,453612,47481,453,378742,1093,1515,0.039,1,0,1,Fake
user_2026,597,31,3320,226,309555,15416,406,289399,48909,758,0.296,1,1,0,Fake
user_2027,491,5,14116,65,414462,36243,19,396330,44053,2452,0.245,1,1,0,Fake
user_2028,174,40,16123,626,397806,18963,187,766734,10910,3065,0.148,1,0,1,Fake
user_2029,536,28,6473,294,392809,20927,443,774831,47317,4025,0.023,1,1,0,Fake
user_2030,389,47,2776,745,73319,42590,60,729553,14806,2419,0.228,1,1,1,Fake
user_2031,151,12,17337,729,340300,15988,428,87757,33066,2423,0.204,1,0,0,Fake
user_2032,248,8,16853,623,416159,42018,61,391948,31513,2618,0.299,0,0,0,Fake
user_2033,32,2,29442,846,158320,5573,32,719991,42279,1220,0.094,1,0,0,Fake
user_2034,586,12,5036,471,207807,38642,103,505625,14788,491,0.216,1,1,1,Fake
user_2035,112,1,13458,602,128184,33445,56,306614,23419,1675,0.203,1,1,1,Fake
user_2036,195,46,4058,430,74614,49487,92,608446,5379,330,0.038,0,1,0,Fake
user_2037,19,37,29920,650,8586,3104,427,869750,35210,1110,0.003,0,0,0,Fake
user_2038,451,15,15971,609,472123,31626,459,207589,49002,3879,0.162,1,0,0,Fake
user_2039,321,31,226,336,119050,18111,199,156045,44692,3159,0.198,1,1,1,Fake
user_2040,428,24,5099,554,473780,27599,169,374968,45854,2146,0.048,0,0,0,Fake
user_2041,155,4,25213,398,230176,49222,110,97302,49465,3794,0.275,1,1,0,Fake
user_2042,422,50,21516,487,132602,36066,346,120016,26626,1658,0.037,0,0,1,Fake
user_2043,208,34,8196,952,255210,42042,393,273378,27106,210,0.258,1,1,0,Fake
user_2044,420,41,7408,571,209316,9060,152,730524,20322,4201,0.11,1,0,0,Fake
user_2045,513,19,15423,12,244501,12778,52,819637,32564,4480,0.023,1,0,0,Fake
user_2046,482,31,12955,351,373759,20634,420,616940,31396,1159,0.012,1,1,1,Fake
user_2047,63,34,12265,348,243901,20272,381,480235,19821,2459,0.082,1,0,1,Fake
user_2048,141,28,9806,327,194808,26782,105,551533,6259,464,0.106,0,1,0,Fake
user_2049,531,1,11943,354,462623,38581,136,542175,13355,1544,0.239,0,0,1,Fake
